loan_id,origination_date,borrower_id,loan_amount,interest_rate,loan_term_months,credit_score,debt_to_income_ratio,loan_purpose,loan_status,annual_income,state
1481,2016-01-30,627,31061.77,6.69,84,704.0,0.3117,Personal,Current,34627.95,NJ
1482,2021-10-06,1775,41058.43,12.21,36,603.0,0.5111,Personal,Paid Off,40545.41,MD
1483,2021-05-01,1506,150858.9,20.32,60,597.0,0.2133,Business,Current,33458.34,MA
1484,2018-07-27,130,44705.67,7.86,60,741.0,0.2971,Home Improvement,Paid Off,45223.22,NY
1485,2022-03-14,844,48215.93,9.24,60,652.0,0.5381,Auto,Current,92638.68,PA
1486,2023-03-03,324,202808.55,9.22,120,685.0,0.242,Business,Current,33494.31,AZ
1487,2021-05-23,1740,29083.05,12.72,36,584.0,0.1659,Home Improvement,Current,86160.15,MD
1488,2018-10-03,1757,32251.16,20.63,120,591.0,0.2428,Education,Current,35411.78,OH
1489,2020-09-10,1285,26759.89,6.96,84,779.0,0.4961,Home Improvement,Default,48159.43,WA
1490,2021-02-20,2446,15692.47,8.84,84,739.0,0.2853,Personal,Current,313104.22,PA
1491,2020-04-19,15,263656.82,12.37,84,686.0,0.4611,Business,Current,30365.93,FL
1492,2022-07-09,948,183784.09,6.79,36,741.0,0.5447,Business,Current,56073.96,GA
1493,2018-02-04,216,60806.15,14.94,36,573.0,0.3585,Education,Current,410734.63,TX
1494,2020-03-18,2097,52118.97,6.76,36,708.0,0.1775,Auto,Current,34820.46,NY
1495,2020-11-23,1988,31198.51,6.75,60,711.0,0.1636,Auto,Paid Off,37101.37,IL
1496,2016-11-09,1183,42178.71,17.27,120,627.0,0.5491,Home Improvement,Paid Off,38253.13,DE
1497,2020-08-30,2348,29106.24,13.73,84,631.0,0.2842,Education,Current,234886.6,DE
1498,2022-03-30,1676,417267.94,7.4,84,717.0,0.4202,Business,Current,41201.19,MD
1499,2019-09-25,865,3319.83,9.89,60,,0.4341,Personal,Current,25746.26,NJ
1500,2023-09-04,517,62726.62,18.94,120,614.0,0.4153,Home Improvement,Default,40668.26,NY
1501,2016-12-14,598,26801.83,6.37,36,761.0,0.353,Home Improvement,Current,39714.1,PA
1502,2021-02-04,196,41982.87,16.63,60,618.0,0.23,Education,Current,28038.07,CA
1503,2022-06-12,1278,224448.5,13.25,84,639.0,0.1671,Business,Paid Off,30564.85,IL
1504,2021-10-02,289,43272.39,12.79,84,603.0,0.3411,Home Improvement,Paid Off,414712.49,NY
1505,2019-06-09,951,36885.54,14.08,84,511.0,0.1286,Business,Paid Off,42988.83,NY
1506,2018-04-07,2375,87851.34,4.64,60,755.0,0.3391,Education,Paid Off,25345.14,IL
1507,2023-12-31,1874,9171.42,9.09,120,708.0,0.4537,Auto,Current,51260.33,CT
1508,2024-11-29,2406,70660.35,6.04,84,817.0,0.3203,Home Improvement,Delinquent,25232.22,TX
1509,2023-07-06,1121,39487.53,17.9,60,580.0,0.1696,Home Improvement,Paid Off,25933.54,MA
1510,2020-10-19,1615,34828.4,9.87,60,668.0,0.2592,Home Improvement,Current,26152.53,MA
1511,2018-06-19,550,24022.52,9.49,36,731.0,0.1701,Auto,Current,375675.78,IL
1512,2021-05-22,157,41160.65,12.0,120,687.0,0.3952,Home Improvement,Paid Off,28798.18,NC
1513,2020-12-28,420,23980.49,15.38,36,585.0,0.1582,Home Improvement,Current,57123.15,TX
1514,2024-04-21,923,12589.88,8.51,60,715.0,0.4721,Auto,Current,27320.64,NY
1515,2020-05-26,2513,35123.56,12.46,60,598.0,0.3382,Education,Current,573682.27,MI
1516,2017-10-04,478,42982.92,18.12,36,639.0,0.2804,Home Improvement,Delinquent,29110.63,NY
1517,2019-09-25,2296,123656.15,9.83,84,704.0,0.09,Business,Current,123458.93,NC
1518,2015-04-11,2179,78810.79,20.22,120,589.0,0.4958,Education,Delinquent,133143.58,NY
1519,2018-03-30,1472,14157.65,12.69,84,662.0,0.4267,Home Improvement,Current,38123.83,IL
1520,2017-07-21,554,60894.25,9.48,36,731.0,0.0987,Education,Current,37061.2,NJ
1521,2020-03-05,1203,49015.85,16.3,120,535.0,0.1649,Auto,Default,29626.74,GA
1522,2020-11-02,391,55034.48,9.88,36,682.0,0.4919,Home Improvement,Current,461914.44,VA
1523,2023-06-27,579,47092.87,20.39,60,608.0,0.2456,Business,Paid Off,75516.22,CA
1524,2016-04-30,2509,69577.41,4.72,60,827.0,0.5096,Home Improvement,Paid Off,28264.8,TX
1525,2024-10-25,2092,37446.79,14.37,120,594.0,0.4434,Personal,Current,417580.78,NJ
1526,2021-11-11,2289,65741.61,7.42,36,701.0,0.1886,Home Improvement,Current,25962.61,PA
1527,2022-06-26,821,27375.23,9.56,36,691.0,0.3249,Auto,Current,33064.03,VA
1528,2020-10-13,2416,34994.78,18.09,60,613.0,0.363,Home Improvement,Current,26513.68,NY
1529,2017-06-18,1007,45436.84,13.25,120,680.0,0.352,Home Improvement,Current,28066.79,NJ
1530,2018-10-17,1249,13624.07,5.9,84,792.0,0.1133,Personal,Current,39874.58,NY
1531,2018-08-06,2150,15944.23,17.65,60,635.0,0.1179,Personal,Current,30438.02,IL
1532,2020-07-07,665,21696.36,8.7,60,714.0,0.2804,Auto,Current,39856.55,Pennsylvania
1533,2021-12-13,2237,140978.93,10.86,120,670.0,0.3519,Business,Current,37219.72,MN
1534,2019-07-27,143,78823.37,20.11,60,582.0,0.1679,Home Improvement,Default,27951.92,VA
1535,2015-11-17,2197,66034.31,10.63,36,681.0,0.118,Home Improvement,Default,30114.25,DE
1536,2024-08-19,1875,67195.94,5.45,60,803.0,0.1698,Education,Delinquent,401321.84,NJ
1537,2021-09-15,422,22287.99,15.77,36,529.0,0.1972,Personal,Delinquent,32982.27,NY
1538,2017-02-03,800,27220.13,11.73,60,698.0,0.4123,Home Improvement,Current,31883.66,Pennsylvania
1539,2020-05-21,616,95613.95,6.94,36,702.0,0.4184,Education,Current,26832.83,TX
1540,2021-11-01,1319,55516.98,12.65,84,631.0,0.2427,Auto,Delinquent,26158.85,NY
1541,2020-06-07,296,435836.62,9.97,60,714.0,0.4631,Business,Current,444889.53,PA
1542,2018-11-20,402,19109.36,8.41,84,734.0,0.5422,Home Improvement,Current,495599.37,PA
1543,2017-07-17,89,38813.25,12.95,60,691.0,0.5484,Home Improvement,Current,48563.86,CA
1544,2017-09-18,2230,78869.73,12.19,60,556.0,0.0815,Home Improvement,Default,76214.55,MD
1545,2022-05-08,2485,40827.49,7.25,84,734.0,0.3054,Auto,Current,36455.54,CO
1546,2022-12-27,132,459825.27,12.73,36,617.0,0.0829,Business,Current,33885.18,MD
1547,2023-06-10,1616,56977.48,9.05,36,708.0,0.3425,Home Improvement,Current,34373.15,MI
1548,2021-12-08,1605,10943.51,15.58,60,608.0,0.5118,Home Improvement,Current,410266.71,DE
1549,2024-03-17,1714,57814.85,14.59,60,606.0,0.5041,Auto,Paid Off,330986.47,MD
1550,2023-07-28,1403,14490.96,16.33,60,630.0,0.3462,Personal,Current,38316.73,CT
1551,2017-04-04,2074,38729.0,9.28,84,685.0,0.3896,Business,Current,24989.35,MA
1552,2020-07-27,2190,49977.91,17.67,60,594.0,0.3664,Personal,Current,94891.86,PA
1553,2015-07-14,1189,75001.94,20.77,84,581.0,0.4524,Education,Delinquent,37264.66,CO
1554,2019-05-01,725,11647.26,5.17,120,786.0,0.2678,Auto,Current,105676.66,NJ
1555,2018-11-27,1315,46251.84,12.26,36,616.0,0.4477,Auto,Paid Off,38885.74,DE
1556,2023-02-08,1816,50376.5,13.71,120,603.0,0.2944,Auto,Current,154244.27,CA
1557,2018-08-29,270,50944.0,5.29,60,831.0,0.3171,Home Improvement,Current,434506.19,OH
1558,2017-02-05,1829,47180.14,4.85,120,796.0,0.411,Auto,Paid Off,44113.6,CT
1559,2017-11-05,2430,19360.31,17.65,60,615.0,0.2749,Personal,Current,40635.96,NY
1560,2017-07-30,1373,39499.07,17.47,60,605.0,0.4413,Home Improvement,Current,31569.05,NC
1561,2021-01-26,918,62365.6,10.91,60,671.0,0.1917,Business,Current,493426.17,NJ
1562,2017-07-25,1692,58260.44,13.7,36,605.0,0.5192,Home Improvement,Current,32270.89,GA
1563,2016-08-18,1320,61796.14,20.22,36,629.0,0.4616,Education,Current,36229.66,NY
1564,2024-10-05,2359,37520.22,17.49,84,544.0,0.5086,Auto,Delinquent,373784.28,DE
1565,2018-06-20,588,37308.72,9.3,84,650.0,0.2484,Personal,Current,38463.96,CO
1566,2020-12-05,2080,68348.36,7.04,60,793.0,0.3671,Home Improvement,Current,36065.1,TX
1567,2020-12-23,2516,99393.75,10.96,84,694.0,0.4669,Education,Current,36240.82,GA
1568,2018-02-10,376,16073.45,8.58,60,,0.3396,Home Improvement,Current,240903.43,TX
1569,2019-09-16,334,6886.51,14.19,36,630.0,0.4277,Personal,Paid Off,37147.22,PA
1570,2022-12-18,1840,72071.2,10.01,60,697.0,0.2106,Home Improvement,Current,543331.74,PA
1571,2018-04-24,2373,45166.77,17.2,36,522.0,0.1605,Home Improvement,Current,201725.41,GA
1572,2023-01-23,1119,62421.3,9.3,60,698.0,0.5031,Home Improvement,Delinquent,223772.04,GA
1573,2018-06-25,1443,31286.74,8.5,60,740.0,0.3539,Auto,Current,35978.12,TX
1574,2024-06-10,911,466345.78,5.18,84,819.0,0.2382,Business,Paid Off,34131.36,MA
1575,2023-11-06,777,38125.51,7.13,60,713.0,0.1722,Home Improvement,Current,295433.3,NY
1576,2021-09-18,1792,15355.05,15.09,36,626.0,0.4777,Home Improvement,Paid Off,26375.19,MA
1577,2018-02-13,329,74365.79,6.87,60,842.0,0.1688,Education,Current,40927.69,NJ
1578,2020-11-28,1343,42926.87,6.1,84,827.0,0.0962,Home Improvement,Current,24471.23,PA
1579,2019-10-10,321,39753.52,12.98,36,684.0,0.2339,Home Improvement,Delinquent,27981.84,MN
1580,2021-09-08,2054,6464.45,11.86,60,688.0,0.1116,Personal,Current,462292.24,CT
1581,2022-02-09,13,41427.48,5.71,60,773.0,0.2182,Auto,Paid Off,465897.65,WA
1582,2023-10-06,898,33099.67,8.09,60,712.0,0.3535,Personal,Current,49170.8,DE
1583,2020-06-14,172,34578.33,4.81,84,757.0,0.1778,Auto,Paid Off,384085.89,New York
1584,2018-12-28,261,42784.34,7.83,60,717.0,0.4037,Auto,Current,38093.14,MA
1585,2023-01-05,1914,29646.49,6.31,84,766.0,0.1316,Home Improvement,Paid Off,45265.82,IL
1586,2019-04-10,690,32001.03,16.15,120,591.0,0.4314,Auto,Current,170685.45,NC
1587,2022-05-02,902,50848.53,14.34,60,615.0,0.5142,Home Improvement,Current,36799.67,TX
1588,2023-09-26,259,28794.55,12.81,36,689.0,0.1268,Auto,Delinquent,289613.16,PA
1589,2024-02-12,845,334176.79,8.49,36,737.0,0.3604,Business,Current,54875.76,MD
1590,2022-07-20,2326,48662.62,9.46,60,740.0,0.314,Auto,Current,494368.79,NY
1591,2018-11-28,139,27936.8,9.74,120,663.0,0.241,Auto,Current,489270.12,VA
1592,2020-12-10,1574,71980.67,9.84,36,667.0,0.3961,Home Improvement,Current,42031.5,NY
1593,2021-02-01,320,59571.89,13.67,60,605.0,0.5393,Home Improvement,Delinquent,347497.5,PA
1594,2020-03-02,654,8822.78,8.65,84,710.0,0.4591,Auto,Current,403206.2,DE
1595,2019-01-09,1946,27388.93,12.43,84,692.0,0.2816,Auto,Current,27752.91,VA
1596,2022-08-22,2427,88254.44,14.32,120,582.0,0.2689,Business,Current,460769.8,MD
1597,2019-12-25,559,43391.03,8.89,60,742.0,0.2471,Education,Current,42616.48,NJ
1598,2022-04-23,140,58853.44,7.47,60,743.0,0.3645,Auto,Current,28962.35,VA
1599,2020-12-20,113,38480.68,20.65,60,579.0,0.5231,Auto,Delinquent,36913.01,VA
1600,2015-09-14,532,2805.24,6.9,120,758.0,0.2375,Personal,Current,36960.49,GA
1601,2017-03-30,225,54933.27,18.72,36,628.0,0.0943,Home Improvement,Delinquent,29373.42,FL
1602,2022-12-29,724,11525.57,15.86,60,602.0,0.1105,Auto,Current,50054.32,PA
1603,2019-07-05,2456,73241.26,12.17,84,656.0,0.1916,Education,Current,235845.11,CT
1604,2022-06-22,2159,44471.95,16.88,36,589.0,0.495,Auto,Paid Off,435970.98,IL
1605,2021-03-18,1434,35199.46,16.57,84,626.0,0.5056,Personal,Current,26095.65,NJ
1606,2022-12-28,326,8187.66,12.92,36,685.0,0.1461,Auto,Current,556065.48,NY
1607,2020-04-02,1324,22145.66,9.59,60,701.0,0.2026,Education,Paid Off,543549.58,Illinois
1608,2018-07-21,1990,35809.84,8.91,36,,0.2773,Personal,Paid Off,41770.1,PA
1609,2017-09-17,1459,52156.06,19.05,36,636.0,0.41,Education,Current,60989.38,NY
1610,2017-05-15,1729,73578.77,14.0,36,636.0,0.4763,Home Improvement,Current,88915.84,PA
1611,2021-01-12,2271,69875.58,9.21,60,658.0,0.4498,Home Improvement,Current,554567.21,OH
1612,2016-03-25,715,34976.85,14.32,84,614.0,0.2991,Education,Paid Off,43848.87,NJ
1613,2015-08-05,847,42232.44,11.83,84,,0.5315,Personal,Paid Off,26882.11,PA
1614,2018-12-27,194,43381.27,8.32,36,714.0,0.0986,Auto,Delinquent,462372.25,NY
1615,2019-05-15,1976,40403.37,7.62,84,739.0,0.4134,Auto,Current,38198.27,CA
1616,2022-02-26,574,45121.45,11.25,60,678.0,0.4953,Education,Current,37181.67,TX
1617,2023-10-03,947,91889.45,12.77,60,563.0,0.4682,Education,Paid Off,446723.54,NY
1618,2018-09-30,504,14695.97,15.01,36,601.0,0.1611,Home Improvement,Paid Off,65326.32,TX
1619,2023-12-25,2047,10849.35,8.96,120,708.0,0.3777,Auto,Current,637012.87,CA
1620,2022-05-09,1845,11496.1,17.34,36,614.0,0.3361,Auto,Current,28669.89,TX
1621,2021-01-03,646,440943.53,8.81,60,724.0,0.1458,Business,Current,563706.3,NY
1622,2020-01-18,4,277668.71,18.25,120,634.0,0.1177,Business,Current,102240.11,TX
1623,2021-11-13,1826,36326.75,12.47,36,665.0,0.1097,Home Improvement,Current,586677.98,NJ
1624,2017-02-27,468,16799.7,20.19,60,630.0,0.4525,Personal,Default,24427.38,TX
1625,2016-09-26,1346,31526.98,18.29,36,644.0,0.3274,Home Improvement,Current,24342.57,NJ
1626,2020-09-13,6,70733.04,5.0,120,819.0,0.3724,Home Improvement,Current,164099.12,IL
1627,2019-06-26,1247,19087.13,5.94,36,785.0,0.421,Auto,Current,24260.46,TX
1628,2017-03-31,920,305620.87,5.94,36,834.0,0.4326,Business,Current,26079.22,CT
1629,2017-04-14,548,12695.01,11.74,60,652.0,0.2461,Auto,Current,485278.99,FL
1630,2021-03-18,229,31596.71,13.55,60,582.0,0.4845,Auto,Current,24213.09,CA
1631,2024-02-12,1064,61845.47,15.21,60,622.0,0.3971,Home Improvement,Current,41874.76,MN
1632,2016-04-27,543,186302.49,9.04,120,,0.4286,Business,Current,44377.0,NY
1633,2025-02-23,243,21579.81,13.37,36,617.0,0.4803,Auto,Paid Off,28797.39,CA
1634,2019-09-25,899,16363.15,12.21,60,678.0,0.2305,Personal,Current,649768.69,MA
1635,2018-06-02,1898,31171.19,14.4,36,648.0,0.1453,Home Improvement,Current,35195.25,NY
1636,2020-08-15,1161,85896.08,10.76,84,674.0,0.4659,Business,Current,28454.31,NY
1637,2020-05-23,2027,11022.92,7.32,84,708.0,0.1132,Personal,Current,36224.5,CA
1638,2018-05-29,2112,52399.53,7.09,36,728.0,0.1558,Home Improvement,Current,31162.68,NJ
1639,2023-09-26,2324,158962.34,5.74,60,755.0,0.4321,Business,Current,26357.8,MA
1640,2018-06-08,1859,11168.09,12.99,60,687.0,0.5256,Home Improvement,Current,633136.36,GA
1641,2020-07-10,843,451165.93,20.7,60,590.0,0.2789,Business,Current,37567.04,Pennsylvania
1642,2018-11-09,1374,53435.59,10.78,36,651.0,0.436,Auto,Delinquent,178109.54,CA
1643,2021-04-17,2129,20815.93,9.1,60,699.0,0.3141,Education,Current,126492.55,NC
1644,2018-02-07,1834,45544.37,7.01,84,702.0,0.4639,Auto,Paid Off,58491.84,NC
1645,2023-11-01,1527,64816.37,14.92,60,605.0,0.1131,Home Improvement,Paid Off,78212.84,DE
1646,2018-05-29,1606,43659.56,5.39,120,831.0,0.2237,Home Improvement,Current,236473.99,MD
1647,2022-07-16,277,12831.7,11.41,60,673.0,0.4754,Personal,Paid Off,42637.16,NJ
1648,2023-09-21,662,26582.14,6.52,60,714.0,0.1767,Auto,Current,459459.17,GA
1649,2024-10-04,1876,63991.19,17.6,84,588.0,0.5456,Business,Paid Off,50923.5,MA
1650,2022-05-11,2138,459993.92,15.1,84,583.0,0.1294,Business,Current,38841.3,MA
1651,2020-03-14,2382,57737.1,17.57,60,580.0,0.0876,Home Improvement,Current,27738.72,FL
1652,2025-09-23,1909,38229.55,6.2,84,756.0,0.3315,Personal,Current,233552.57,PA
1653,2022-08-10,315,217986.45,11.2,60,666.0,0.2693,Business,Current,41828.86,PA
1654,2016-03-27,1467,24124.88,6.81,60,778.0,0.5378,Auto,Current,30551.73,TX
1655,2022-12-18,1344,43619.08,18.49,36,644.0,0.1053,Personal,Paid Off,379020.97,CO
1656,2025-02-22,2225,25851.23,20.73,60,623.0,0.283,Personal,Current,36413.05,MI
1657,2021-12-01,692,33732.4,12.58,84,660.0,0.4404,Education,Current,26533.12,MA
1658,2019-10-07,1542,121798.81,5.09,36,843.0,0.4473,Business,Current,26515.93,TX
1659,2019-08-18,613,77856.22,19.48,36,648.0,0.3533,Home Improvement,Current,24503.66,CT
1660,2017-02-19,425,74307.13,7.43,36,764.0,0.2019,Home Improvement,Current,42516.18,TX
1661,2022-04-02,1578,15344.84,12.84,60,691.0,0.4703,Home Improvement,Paid Off,35964.1,TX
1662,2020-06-13,595,43064.43,14.84,120,550.0,0.0926,Auto,Current,54024.17,Pennsylvania
1663,2020-10-20,2501,10606.39,10.56,60,672.0,0.4626,Home Improvement,Paid Off,31608.71,VA
1664,2021-06-21,2001,26477.76,11.54,36,651.0,0.3303,Auto,Current,302936.1,NC
1665,2019-02-04,623,36172.16,8.75,36,710.0,0.3194,Home Improvement,Delinquent,30931.45,CT
1666,2020-01-29,2168,21911.86,9.66,84,662.0,0.0888,Auto,Paid Off,42303.53,CA
1667,2022-09-10,1494,473721.29,12.24,120,679.0,0.4113,Business,Paid Off,29613.59,NJ
1668,2020-02-11,1670,39288.57,7.44,60,724.0,0.22,Home Improvement,Current,31045.74,PA
1669,2019-04-21,228,32279.58,12.77,84,584.0,0.5274,Home Improvement,Current,27967.01,PA
1670,2018-10-02,1780,41106.31,4.69,84,776.0,0.4162,Personal,Current,646590.98,MN
1671,2021-04-28,1170,34448.32,18.08,120,641.0,0.3984,Home Improvement,Paid Off,35927.14,MI
1672,2021-05-17,109,47641.58,9.96,60,716.0,0.5113,Personal,Paid Off,531043.01,Pennsylvania
1673,2016-01-14,1749,75496.55,20.67,60,589.0,0.1406,Home Improvement,Current,32876.11,WA
1674,2018-02-04,67,48342.65,5.87,120,787.0,0.3154,Auto,Paid Off,390369.04,CA
1675,2023-02-08,1418,26963.36,9.98,36,689.0,0.2231,Auto,Paid Off,36241.18,MD
1676,2019-06-25,2277,104699.08,16.75,60,592.0,0.412,Business,Current,105737.11,NJ
1677,2020-04-01,25,14184.22,7.02,36,719.0,0.0912,Auto,Paid Off,438028.47,NJ
1678,2020-05-01,1236,36619.62,7.74,60,742.0,0.121,Auto,Paid Off,33050.26,PA
1679,2024-12-22,2090,17737.68,9.85,36,732.0,0.1014,Personal,Current,38275.48,PA
1680,2017-08-28,145,44087.57,11.08,36,674.0,0.3234,Personal,Current,29761.4,PA
1681,2018-05-23,537,66471.18,15.88,84,604.0,0.5371,Home Improvement,Current,34878.43,OH
1682,2018-01-25,812,14052.01,4.81,60,795.0,0.1095,Home Improvement,Paid Off,33374.11,VA
1683,2023-05-26,1784,50413.54,15.28,60,636.0,0.3782,Home Improvement,Current,45005.49,NY
1684,2018-09-14,1498,169204.57,11.5,120,696.0,0.3012,Business,Current,34603.04,GA
1685,2019-07-10,86,72033.49,18.57,36,644.0,0.2894,Home Improvement,Paid Off,32759.65,TX
1686,2024-01-12,1255,40095.35,4.98,120,787.0,0.4525,Personal,Current,28703.51,NC
1687,2022-01-14,2087,15318.34,5.12,120,790.0,0.17,Home Improvement,Current,54576.5,PA
1688,2017-09-22,2067,16882.08,19.17,84,634.0,0.437,Auto,Paid Off,53695.81,PA
1689,2024-03-01,1871,499030.58,16.89,36,558.0,0.2123,Business,Paid Off,28398.09,AZ
1690,2021-01-28,1715,49001.89,10.63,36,686.0,0.3651,Personal,Current,415683.99,NJ
1691,2023-07-03,485,36377.75,9.85,120,730.0,0.3048,Education,Delinquent,241264.83,FL
1692,2021-01-21,1655,49997.86,4.6,36,816.0,0.5099,Auto,Current,44966.41,CA
1693,2023-03-17,2249,68765.22,20.53,120,601.0,0.0851,Home Improvement,Current,27573.85,CT
1694,2022-01-15,2411,487175.61,8.95,36,749.0,0.3924,Business,Current,50574.42,PA
1695,2018-11-05,739,77535.99,11.6,120,676.0,0.5324,Business,Paid Off,24452.58,Florida
1696,2021-10-22,1819,42250.09,9.75,60,695.0,0.2116,Home Improvement,Current,25088.25,NJ
1697,2017-12-23,2211,77000.35,10.14,60,669.0,0.3828,Education,Current,29556.02,NJ
1698,2024-01-14,2487,21892.38,17.74,60,612.0,0.3922,Education,Paid Off,28547.39,MA
1699,2020-11-20,1791,56113.51,9.63,36,686.0,0.2002,Education,Current,99176.29,MA
1700,2021-01-04,363,75972.48,16.2,60,645.0,0.4204,Home Improvement,Delinquent,37140.69,MD
1701,2021-04-08,750,6660.84,13.33,60,686.0,0.2242,Personal,Current,40603.59,NJ
1702,2024-04-07,1831,12576.28,12.77,60,699.0,0.141,Personal,Delinquent,531579.72,PA
1703,2018-01-10,1647,55586.88,13.54,36,613.0,0.1004,Education,Current,31432.73,MI
1704,2019-02-05,1027,76821.57,13.0,84,586.0,0.2498,Home Improvement,Current,34950.33,NY
1705,2018-09-26,1031,13711.49,7.16,120,819.0,0.4893,Education,Current,257153.22,MD
1706,2018-12-29,1919,72407.0,6.55,120,779.0,0.4583,Home Improvement,Paid Off,49118.95,IL
1707,2015-12-17,1336,38740.61,11.35,120,683.0,0.2183,Personal,Paid Off,231606.19,WA
1708,2023-04-15,2081,74572.26,5.11,84,750.0,0.2657,Education,Current,421242.74,NJ
1709,2023-09-24,1717,59623.13,13.55,84,588.0,0.1108,Auto,Delinquent,517481.52,PA
1710,2024-07-13,666,57946.9,10.99,84,674.0,0.3756,Auto,Current,37013.38,TX
1711,2024-04-11,365,11177.91,12.22,84,656.0,0.1319,Education,Paid Off,530795.31,OH
1712,2022-07-25,2221,14393.64,9.94,120,742.0,0.1373,Personal,Current,35467.48,PA
1713,2020-06-11,1240,28029.33,9.17,120,746.0,0.238,Auto,Current,28280.6,OH
1714,2020-01-03,78,28138.1,14.62,60,627.0,0.237,Home Improvement,Paid Off,138571.7,MD
1715,2020-09-16,28,59250.42,15.14,84,646.0,0.4302,Home Improvement,Default,274686.5,MA
1716,2019-08-30,474,59065.54,13.66,120,588.0,0.3485,Auto,Current,634721.48,TX
1717,2023-10-04,526,107198.46,11.12,60,687.0,0.1426,Business,Current,45256.75,NJ
1718,2020-11-16,726,74030.95,12.06,60,519.0,0.4188,Home Improvement,Delinquent,33240.98,MI
1719,2020-05-30,56,13345.41,17.55,36,557.0,0.4371,Auto,Paid Off,53906.38,CT
1720,2018-01-31,639,31196.78,7.03,36,841.0,0.5493,Personal,Paid Off,505879.76,NY
1721,2023-02-06,303,40147.67,16.95,60,618.0,0.4018,Education,Current,26148.79,NY
1722,2019-09-19,719,24238.89,13.24,36,622.0,0.1401,Personal,Paid Off,33625.2,DE
1723,2017-03-31,2195,51741.57,8.14,84,748.0,0.1891,Auto,Paid Off,29155.68,CO
1724,2015-09-06,1922,58859.9,9.4,60,722.0,0.5312,Auto,Current,24666.92,NY
1725,2021-04-10,625,42655.6,6.74,120,712.0,0.2789,Personal,Current,268329.23,PA
1726,2017-09-05,8,424197.83,6.55,84,798.0,0.4845,Business,Current,45801.89,IL
1727,2021-07-05,1281,61485.39,9.72,36,665.0,0.4055,Home Improvement,Current,24417.88,NC
1728,2018-10-11,804,73262.3,17.52,84,585.0,0.1413,Business,Paid Off,348328.7,NC
1729,2024-02-08,1050,55074.25,5.79,84,836.0,0.12,Business,Paid Off,28643.81,NY
1730,2022-08-09,337,32007.64,7.16,36,751.0,0.2576,Home Improvement,Default,39305.73,OH
1731,2020-03-09,1597,24664.73,8.7,84,729.0,0.4471,Personal,Current,515039.79,PA
1732,2023-06-24,48,23523.44,14.94,84,502.0,0.4141,Home Improvement,Default,366535.42,NJ
1733,2019-12-02,2175,6352.54,4.97,120,794.0,0.4563,Personal,Current,36429.83,GA
1734,2018-03-04,107,66399.11,9.06,36,710.0,0.362,Business,Current,310796.48,GA
1735,2018-08-15,350,60661.04,7.65,36,726.0,0.4365,Home Improvement,Current,415341.18,MA
1736,2019-05-06,1080,66857.51,7.66,60,732.0,0.5222,Business,Current,36994.64,New Jersey
1737,2021-10-14,239,27462.1,12.08,120,676.0,0.3405,Home Improvement,Current,24643.39,TX
1738,2017-01-30,214,33263.81,9.09,60,689.0,0.4162,Home Improvement,Current,206668.47,VA
1739,2023-11-02,1145,54877.93,20.61,60,588.0,0.5059,Home Improvement,Current,35446.29,MN
1740,2017-12-12,1974,26847.05,19.97,84,543.0,0.4669,Auto,Paid Off,39548.18,PA
1741,2023-01-10,1810,42750.79,9.15,36,684.0,0.3108,Personal,Current,28471.09,DE
1742,2018-02-27,794,47708.96,13.03,60,609.0,0.3038,Personal,Current,35197.91,TX
1743,2022-05-18,1097,32450.94,10.37,36,670.0,0.2858,Home Improvement,Current,32811.08,TX
